,full_path,filename,project_species,code,new_filename
7398,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_05290013.JPG,Drive_05_05290013.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_05290013_gs.JPG
7399,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_07020864_5164.JPG,Drive_06_07020864_5164.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_07020864_5164_gs.JPG
7400,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_05130112.JPG,Drive_02_05130112.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_05130112_gs.JPG
7401,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06050512.JPG,Drive_03_06050512.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06050512_gs.JPG
7402,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05250212_1330.JPG,Drive_06_05250212_1330.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05250212_1330_gs.JPG
7403,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06210129.JPG,Drive_04_06210129.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06210129_gs.JPG
7404,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06140246.JPG,Drive_01_06140246.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06140246_gs.JPG
7405,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05310496.JPG,Drive_04_05310496.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05310496_gs.JPG
7406,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06230486.JPG,Drive_01_06230486.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06230486_gs.JPG
7407,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05020170_13131.JPG,Drive_06_05020170_13131.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05020170_13131_gs.JPG
7408,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06040623.JPG,Drive_04_06040623.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06040623_gs.JPG
7409,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06170219.JPG,Drive_05_06170219.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06170219_gs.JPG
7410,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_05230037.JPG,Drive_05_05230037.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_05230037_gs.JPG
7411,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_05230160.JPG,Drive_01_05230160.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_05230160_gs.JPG
7412,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_RCNX0223.JPG,Drive_05_RCNX0223.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_RCNX0223_gs.JPG
7413,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06050131.JPG,Drive_05_06050131.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06050131_gs.JPG
7414,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_07020438.JPG,Drive_05_07020438.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_07020438_gs.JPG
7415,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05290053.JPG,Drive_04_05290053.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05290053_gs.JPG
7416,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06090580.JPG,Drive_03_06090580.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06090580_gs.JPG
7417,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_04090027.JPG,Drive_02_04090027.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_04090027_gs.JPG
7418,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06070218.JPG,Drive_01_06070218.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06070218_gs.JPG
7419,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06180159.JPG,Drive_01_06180159.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06180159_gs.JPG
7420,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_05160449.JPG,Drive_05_05160449.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_05160449_gs.JPG
7421,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06080431.JPG,Drive_03_06080431.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06080431_gs.JPG
7422,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_07_06060155_199.JPG,Drive_07_06060155_199.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_07_06060155_199_gs.JPG
7423,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_05100358.JPG,Drive_05_05100358.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_05100358_gs.JPG
7424,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05090085_1234.JPG,Drive_06_05090085_1234.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05090085_1234_gs.JPG
7425,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06090493.JPG,Drive_03_06090493.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06090493_gs.JPG
7426,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_05210254.JPG,Drive_02_05210254.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_05210254_gs.JPG
7427,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05190315.JPG,Drive_03_05190315.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05190315_gs.JPG
7428,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06040482.JPG,Drive_04_06040482.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06040482_gs.JPG
7429,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06030049.JPG,Drive_05_06030049.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06030049_gs.JPG
7430,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06160178.JPG,Drive_04_06160178.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06160178_gs.JPG
7431,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06180184.JPG,Drive_01_06180184.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06180184_gs.JPG
7432,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06050227.JPG,Drive_03_06050227.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06050227_gs.JPG
7433,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06100055_15234.JPG,Drive_06_06100055_15234.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06100055_15234_gs.JPG
7434,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05220061_1.JPG,Drive_04_05220061_1.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05220061_1_gs.JPG
7435,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05290162.JPG,Drive_04_05290162.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05290162_gs.JPG
7436,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05280262.JPG,Drive_03_05280262.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05280262_gs.JPG
7437,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05220084.JPG,Drive_04_05220084.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05220084_gs.JPG
7438,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06120516.JPG,Drive_04_06120516.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06120516_gs.JPG
7439,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06030466.JPG,Drive_04_06030466.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06030466_gs.JPG
7440,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_04280037.JPG,Drive_03_04280037.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_04280037_gs.JPG
7441,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_06300262.JPG,Drive_02_06300262.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_06300262_gs.JPG
7442,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_04100049.JPG,Drive_04_04100049.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_04100049_gs.JPG
7443,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06170144.JPG,Drive_05_06170144.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06170144_gs.JPG
7444,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_05270446.JPG,Drive_02_05270446.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_05270446_gs.JPG
7445,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_05010167.JPG,Drive_02_05010167.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_05010167_gs.JPG
7446,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06070134.JPG,Drive_05_06070134.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06070134_gs.JPG
7447,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06270209_16926.JPG,Drive_06_06270209_16926.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06270209_16926_gs.JPG
7448,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06180230.JPG,Drive_05_06180230.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06180230_gs.JPG
7449,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05190090_3369.JPG,Drive_06_05190090_3369.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05190090_3369_gs.JPG
7450,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_RCNX0007.JPG,Drive_01_RCNX0007.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_RCNX0007_gs.JPG
7451,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06080415.JPG,Drive_03_06080415.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06080415_gs.JPG
7452,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06020433.JPG,Drive_03_06020433.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06020433_gs.JPG
7453,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06030090.JPG,Drive_05_06030090.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06030090_gs.JPG
7454,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05190178.JPG,Drive_03_05190178.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05190178_gs.JPG
7455,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06190162.JPG,Drive_05_06190162.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06190162_gs.JPG
7456,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05300142_11770.JPG,Drive_06_05300142_11770.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05300142_11770_gs.JPG
7457,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_RCNX0166.JPG,Drive_04_RCNX0166.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_RCNX0166_gs.JPG
7458,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06210131.JPG,Drive_04_06210131.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06210131_gs.JPG
7459,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_06250105.JPG,Drive_02_06250105.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_06250105_gs.JPG
7460,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_04290028.JPG,Drive_01_04290028.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_04290028_gs.JPG
7461,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06010555.JPG,Drive_05_06010555.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06010555_gs.JPG
7462,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05180268.JPG,Drive_03_05180268.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05180268_gs.JPG
7463,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_06030445.JPG,Drive_03_06030445.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_06030445_gs.JPG
7464,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05310413.JPG,Drive_04_05310413.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05310413_gs.JPG
7465,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06060060.JPG,Drive_05_06060060.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06060060_gs.JPG
7466,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06270270_16253.JPG,Drive_06_06270270_16253.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06270270_16253_gs.JPG
7467,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06160580.JPG,Drive_04_06160580.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06160580_gs.JPG
7468,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_IMG_0042.JPG,Drive_05_IMG_0042.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_IMG_0042_gs.JPG
7469,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06140270_13835.JPG,Drive_06_06140270_13835.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06140270_13835_gs.JPG
7470,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_04140125.JPG,Drive_03_04140125.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_04140125_gs.JPG
7471,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_07020287_16986.JPG,Drive_06_07020287_16986.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_07020287_16986_gs.JPG
7472,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05090294_1827.JPG,Drive_06_05090294_1827.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05090294_1827_gs.JPG
7473,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05310146.JPG,Drive_04_05310146.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05310146_gs.JPG
7474,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06270215_16932.JPG,Drive_06_06270215_16932.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06270215_16932_gs.JPG
7475,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_RCNX0146.JPG,Drive_02_RCNX0146.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_RCNX0146_gs.JPG
7476,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_04290032.JPG,Drive_03_04290032.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_04290032_gs.JPG
7477,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06270147.JPG,Drive_05_06270147.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06270147_gs.JPG
7478,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_07070319.JPG,Drive_01_07070319.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_07070319_gs.JPG
7479,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_RCNX0316.JPG,Drive_02_RCNX0316.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_RCNX0316_gs.JPG
7480,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06020091.JPG,Drive_05_06020091.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06020091_gs.JPG
7481,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06070379_15932.JPG,Drive_06_06070379_15932.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06070379_15932_gs.JPG
7482,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_06210712_11597.JPG,Drive_06_06210712_11597.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_06210712_11597_gs.JPG
7483,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_04180126.JPG,Drive_04_04180126.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_04180126_gs.JPG
7484,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_05260309.JPG,Drive_04_05260309.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_05260309_gs.JPG
7485,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06140506.JPG,Drive_04_06140506.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06140506_gs.JPG
7486,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05270281_11387.JPG,Drive_06_05270281_11387.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05270281_11387_gs.JPG
7487,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06030127.JPG,Drive_04_06030127.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06030127_gs.JPG
7488,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_07120213_15849.JPG,Drive_06_07120213_15849.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_07120213_15849_gs.JPG
7489,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_RCNX0199_15571.JPG,Drive_06_RCNX0199_15571.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_RCNX0199_15571_gs.JPG
7490,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05200135_3077.JPG,Drive_06_05200135_3077.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05200135_3077_gs.JPG
7491,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_RCNX0047.JPG,Drive_02_RCNX0047.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_RCNX0047_gs.JPG
7492,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_07080330_17014.JPG,Drive_06_07080330_17014.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_07080330_17014_gs.JPG
7493,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05160239_1099.JPG,Drive_06_05160239_1099.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05160239_1099_gs.JPG
7494,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_IMG_0020.JPG,Drive_05_IMG_0020.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_IMG_0020_gs.JPG
7495,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_04_06050643.JPG,Drive_04_06050643.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_04_06050643_gs.JPG
7496,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06010277.JPG,Drive_05_06010277.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06010277_gs.JPG
7497,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_05090644.JPG,Drive_02_05090644.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_05090644_gs.JPG
7498,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_02_RCNX0136.JPG,Drive_02_RCNX0136.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_02_RCNX0136_gs.JPG
7499,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_07020533.JPG,Drive_01_07020533.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_07020533_gs.JPG
7500,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05300790.JPG,Drive_03_05300790.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05300790_gs.JPG
7501,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_05270229.JPG,Drive_03_05270229.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_05270229_gs.JPG
7502,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_03_04280042.JPG,Drive_03_04280042.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_03_04280042_gs.JPG
7503,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_06020119.JPG,Drive_05_06020119.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_06020119_gs.JPG
7504,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_05_07070439.JPG,Drive_05_07070439.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_05_07070439_gs.JPG
7505,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_01_06030249.JPG,Drive_01_06030249.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_01_06030249_gs.JPG
7506,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Thrush_HH/images/Drive_06_05250213_11335.JPG,Drive_06_05250213_11335.JPG,COA_2020/hailey.hester-COA_2020_Thrush_HH,gs,Drive_06_05250213_11335_gs.JPG
